serial	QnrVersion	RespSx2cat	RespAgeE	MarStat6	REconFW01	REconFW02	REconFW03	REconFW04	REconFW05	REconFW06	REconFW07	REconFW08	REconFW09	REconFW10	REconFW11	EMPSTAT	Employ	Superv	EmpOCC	TenureE	SupParty	ClosePty	PARTYFW	Idstrng	RemLea	RemLeaCl	RemLeaSt	Politics	ConLabDf	VoteDuty	SocTrust	EngParl	ScotPar2	ECPolicy2	Spend1	Spend2	SocBen1	SOCBEN2	DOLE	TAXSPEND	WkMent	WkPhys	HProbRsp	PhsRetn	PhsRecov	MntRetn	MntRecov	HCWork21	HCWork22	HCWork23	HCWork24	HCWork25	HCWork26	HCWork28	HCWork29	HCWork213	HCWork214	HCWork215	HCWork27	CMtUnmar1	CMtUnmar2	CMtUnmar3	CMtUnmar4	CMtUnmar5	CMtUnmar6	CMtUnmar7	CMtUnmar8	CMtUnmar9	CMtUnmar10	CMtmar1	CMtmar2	CMtmar3	CMtmar4	CMtmar5	CMtmar6	CMtmar7	CMtmar8	CMtmar9	CMtmar10	ChCoSupp	ChMIncM	ChMIncF	ChMCont	RBGaran2	RBGGov	DigPCUn	DigPCctl	DigPCcon	DigPCrsk	DigGVun	DigGVctl	DigGVcon	DigGVrsk	DigPro	NHSSat	WkHmNow	WkHmJan	CovWkc	CovNoWkc	CovWkr1	CovWkr2	CovWkr3	CovWkr4	CovWkr5	CovWkr6	CovWk1	CovWk2	CovWk3	GovtWork	GovTrust	CLRTRUST	MPsTrust	LoseTch	VoteIntr	PtyNMat2	PolPart01	PolPart02	PolPart03	PolPart04	PolPart05	PolPart06	PolPart07	PolPart08	PolPart09	PolPart10	PolPart11	REFHANG	RefSyst	UnempJob	SocHelp	DoleFidl	WelfFeet	welfhelp	morewelf	damlives	proudwlf	Redistrb	BigBusnN	Wealth	RichLaw	Indust4	TradVals	StifSent	DeathApp	Obey	WrongLaw	Censor	NatIdGB	ChAttend	DisNew2	DisAct	HEdQual2	HhldEdu	EURefV2	EUVOTWHO	EURefb	Voted	Vote	Anybn3	HHincome	Maininc5	REarn	HIncDif4	RetExp	RetExpb	FutrWrk	PenKnow2	PenExp2	PenComp	PenIntr	INFORET3	WkPKnw	WKPSav	WkPSpn	WPSvUs	WPSvWw	WPSvEas	PrPKnw	PrPSav	PrPSpn	PrPSvUs	PrPSvWW	PrPSvEas	NCOutcome	Ragecat	Ragecat20	DisActDV	leftrigh	libauth	welfare2	libauth2	leftrig2	welfgrp	REconAct20	REconSum20	RaceOri4	LegMarStE	HhlAdGpd	HhlChlGpd	BestNatU2	RetirAg3	ReligSum20	RlFamSum20	EmplStatDV	RClassGP	serialh	GOR	gor2	BSA20_wt_new
3242122111	4	2	75	6	0	0	0	0	0	0	0	0	1	1	0	1	3	1	3	1	1	-1	2	2	-1	-1	-1	3	-1	-1	2	1	3	-1	-1	-1	1	2	2	3	1	1	1	2	3	1	2	0	1	1	1	0	1	0	0	0	0	0	0	1	1	2	1	3	1	1	2	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	-1	1	1	2	3	3	3	1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	2	4	3	3	3	3	1	4	2	2	2	2	3	3	4	2	2	3	3	7	1	2	6	2	-1	-1	-1	1	1	1	9	4	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	7	7	2	2.4	3.16666666666667	2.625	2	1	2	9	6	3	5	1	0	6	62	3	3	4	1	324212211	11	12	.63498797420581
3242122121	4	1	55	3	0	0	1	0	0	0	0	0	0	0	0	1	3	2	1	2	1	-1	4	3	-1	-1	-1	3	-1	-1	2	2	2	-1	-1	-1	1	2	2	2	1	2	2	3	4	1	2	1	1	1	1	1	1	0	0	0	0	1	0	1	1	2	1	1	1	1	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	-1	1	2	-1	2	3	2	2	-1	-1	-1	-1	2	-1	1	3	-1	1	0	0	0	0	1	0	4	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3	3	4	2	2	2	2	2	2	2	2	4	2	2	4	2	4	1	1	2	-1	1	-1	-1	-1	-1	1	4	2	3	1	3	3	3	60	2	3	150	2	2	6	2	2	4	1	1	2	-1	-1	-1	-1	-1	-1	1	5	5	3	2	3	2.5	2	1	1	3	2	3	4	3	0	6	-1	2	2	7	1	324212212	11	12	1.12920922652186
3242122122	4	1	23	7	0	0	1	0	0	0	0	0	0	0	0	1	3	2	2	9	1	-1	4	3	-1	-1	-1	2	-1	-1	2	1	2	-1	-1	-1	2	4	1	3	2	2	1	2	5	2	5	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	-1	1	4	-1	4	3	3	2	-1	-1	-1	-1	2	-1	1	2	-1	2	0	0	0	0	1	0	4	4	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	5	5	5	4	2	1	2	2	2	2	3	3	3	4	4	4	3	4	1	7	2	-1	2	1	-1	-1	-1	1	2	2	4	1	3	2	4	-1	2	3	150	2	2	2	4	1	4	1	1	2	-1	-1	-1	-1	-1	-1	1	1	1	3	2.4	2.33333333333333	1.625	1	1	1	3	2	3	6	3	0	6	-1	2	2	7	2	324212212	11	12	2.1528344324546
3242122271	4	1	19	7	1	0	0	0	0	0	0	0	0	0	0	1	1	2	6	10	2	1	4	3	-1	-1	-1	2	-1	-1	2	1	3	-1	-1	-1	3	2	1	3	2	2	2	2	4	2	3	1	1	1	1	1	1	0	0	0	0	0	0	2	1	1	3	1	2	1	1	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	-1	4	3	-1	3	3	2	2	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	4	4	4	2	2	2	5	2	2	2	3	4	3	2	4	4	5	2	7	1	2	1	-1	-1	-1	-1	2	-1	2	1	8	-1	2	-1	-1	-1	4	200	3	3	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	2	2.8	2.33333333333333	2	1	2	1	1	1	3	6	4	0	6	-1	2	2	7	5	324212227	11	12	.965622024594912
3242122341	4	1	21	7	1	0	0	0	0	0	0	0	0	0	0	1	1	2	6	6	1	-1	2	2	-1	-1	-1	2	-1	-1	1	8	8	-1	-1	-1	2	4	1	3	3	3	2	3	4	3	3	0	0	0	0	0	0	0	0	0	0	0	1	8	1	1	1	3	1	1	1	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	-1	8	3	-1	3	3	2	2	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	4	4	3	3	2	2	2	2	2	1	3	3	3	4	3	4	4	98	-1	1	2	3	2	-1	-1	-1	1	2	2	8	11	-1	8	-1	-1	-1	4	9998	2	2	98	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	2	2	2.5	2.25	1	1	1	1	1	3	6	3	0	9	-1	5	5	7	5	324212234	11	12	1.16798669671551
3242122342	4	1	20	7	1	0	0	0	0	0	0	0	0	0	0	1	2	2	8	6	1	-1	2	1	-1	-1	-1	2	-1	-1	2	1	3	-1	-1	-1	2	4	1	3	3	3	3	2	4	2	2	1	0	0	1	0	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	3	3	2	1	1	3	3	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	2	3	3	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	3	4	4	2	2	2	1	2	1	1	1	2	3	3	4	2	3	4	5	-1	2	-1	3	2	-1	-1	-1	1	2	2	2	11	-1	2	-1	-1	-1	4	100	2	2	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	3	1.4	2.83333333333333	2.25	2	1	1	1	1	3	6	3	0	1	-1	5	5	7	1	324212234	11	12	1.16798669671551
3242122391	4	1	31	7	0	0	1	0	0	0	0	0	0	0	0	1	3	2	1	10	2	1	1	3	-1	-1	-1	3	-1	-1	2	3	3	-1	-1	-1	5	4	1	3	1	2	1	2	4	2	2	1	1	1	1	1	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	2	3	3	2	1	2	3	3	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	3	3	2	1	2	-1	1	2	-1	3	0	0	0	0	1	0	5	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	2	1	3	2	3	2	4	4	2	2	2	4	3	2	4	3	4	4	6	1	2	-1	1	-1	-1	-1	-1	1	1	2	3	1	3	2	3	60	1	1	175	2	1	2	1	1	4	1	2	1	-1	-1	-1	-1	-1	-1	1	2	2	3	2.8	2.66666666666667	3.625	2	2	3	3	2	3	6	3	0	3	-1	2	2	7	1	324212239	11	12	.467960709789912
3242122392	4	2	32	7	0	0	1	0	0	0	0	0	0	0	0	1	1	1	7	10	1	-1	2	2	-1	-1	-1	1	-1	-1	1	2	2	-1	-1	-1	2	4	1	3	2	3	2	3	5	3	5	1	1	1	1	1	1	0	0	0	0	0	0	1	1	2	1	1	1	1	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	-1	1	2	-1	1	3	2	2	-1	-1	-1	-1	2	-1	2	3	1	-1	1	0	0	0	1	0	4	3	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	5	5	5	5	1	1	1	1	1	1	1	2	5	4	5	5	5	5	6	-1	2	-1	3	1	-1	-1	-1	1	2	2	2	1	3	3	3	67	2	3	120	1	2	3	3	2	4	1	2	2	-1	-1	-1	-1	-1	-1	1	2	2	3	1.2	1.16666666666667	1	1	1	1	3	2	3	6	3	0	4	-1	5	2	6	1	324212239	11	12	1.68277467585309
3242122431	4	1	36	3	0	0	0	1	0	0	0	0	0	0	0	1	1	2	5	1	1	-1	1	2	-1	-1	-1	3	-1	-1	2	1	3	-1	-1	-1	2	1	2	2	2	3	3	2	3	2	3	1	1	1	1	1	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	3	3	2	1	1	-1	4	2	-1	-1	0	0	0	0	1	0	5	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	3	3	2	2	4	3	3	3	2	2	4	2	2	2	4	3	2	2	4	5	2	-1	1	-1	-1	-1	-1	1	1	2	4	1	3	2	3	67	2	2	200	2	1	1	3	2	4	2	1	1	-1	-1	-1	-1	-1	-1	1	3	3	3	2.6	3.5	3.25	2	2	2	4	3	3	6	2	0	1	-1	1	1	7	5	324212243	11	12	.266890097004092
3242122432	4	2	33	3	0	0	1	0	0	0	0	0	0	0	0	1	3	1	8	11	1	-1	3	2	-1	-1	-1	1	-1	-1	1	2	3	-1	-1	-1	3	4	1	3	1	2	2	1	2	1	2	1	1	1	1	1	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	2	2	2	1	2	-1	1	3	-1	3	0	0	0	1	1	0	4	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	4	4	4	2	2	1	1	2	2	2	3	4	3	5	4	2	3	3	-1	1	2	1	-1	-1	-1	-1	1	3	2	4	1	4	2	3	998	1	1	250	2	2	2	1	1	4	1	1	1	-1	-1	-1	-1	-1	-1	1	2	2	2	2	2.5	1.875	1	1	1	3	2	3	6	2	0	1	-1	5	3	6	1	324212243	11	12	.562291162730522
3242122491	4	1	58	1	0	0	0	0	0	0	0	0	0	1	0	1	3	2	8	2	2	2	10	-1	-1	-1	-1	4	-1	-1	2	8	8	-1	-1	-1	8	-1	2	8	2	2	1	1	3	1	2	1	1	1	1	1	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	3	1	8	8	1	8	8	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	4	4	3	8	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	8	8	2	8	8	8	8	8	8	8	8	2	1	2	4	1	8	1	3	99	8	-1	1	-1	-1	-1	-1	2	-1	2	1	1	-1	3	-1	-1	-1	4	9998	8	1	98	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	5	5	4	9	4	9	3	8	8	10	7	9	1	3	0	1	-1	4	4	7	1	324212249	11	12	.748407201194921
3242122501	4	2	60	1	0	0	1	0	0	0	0	0	0	0	0	1	3	2	7	1	2	2	3	3	-1	-1	-1	3	-1	-1	1	1	5	-1	-1	-1	1	2	1	3	1	2	1	2	2	2	2	1	1	0	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	-1	2	1	2	2	2	1	2	-1	-1	-1	-1	2	-1	1	3	-1	2	0	0	0	0	1	0	5	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	4	5	4	4	3	2	1	5	4	4	4	5	2	2	4	3	2	3	3	7	2	-1	1	-1	-1	-1	-1	1	3	2	4	1	4	2	3	61	2	2	80	2	1	1	3	1	5	1	1	1	-1	-1	-1	-1	-1	-1	1	6	5	3	4.4	3.33333333333333	2.125	2	3	1	3	2	3	1	2	0	6	-1	3	3	7	1	324212250	11	12	.434354221756949
3242122502	4	1	59	1	0	0	0	0	0	0	1	0	0	1	0	1	2	1	1	2	2	1	3	3	-1	-1	-1	4	-1	-1	1	8	3	-1	-1	-1	1	2	1	3	2	1	2	2	1	3	3	1	0	1	1	1	1	0	0	0	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	4	4	2	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	4	3	5	3	2	3	2	2	2	1	4	2	3	5	3	2	3	2	5	2	-1	2	1	-1	-1	-1	1	3	2	2	1	-1	2	-1	-1	-1	4	160	2	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	5	5	3	2.2	3	2.375	2	1	1	7	5	3	1	2	0	6	-1	3	3	6	1	324212250	11	12	.869386399339285
3242122531	4	2	51	1	0	0	1	0	0	0	0	0	0	0	0	1	3	2	4	2	1	-1	4	2	-1	-1	-1	3	-1	-1	2	3	2	-1	-1	-1	2	4	1	3	2	2	3	3	3	3	3	1	1	1	1	1	1	0	0	0	0	0	1	2	1	1	3	3	2	1	1	3	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	-1	5	1	1	2	3	1	2	-1	-1	-1	-1	2	-1	1	3	-1	1	0	0	0	0	1	0	5	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	5	4	4	3	2	2	2	1	2	2	1	5	3	5	5	2	4	1	-1	2	-1	2	2	-1	-1	-1	1	4	1	3	1	3	3	3	66	2	3	162	3	3	6	2	3	4	2	2	2	-1	-1	-1	-1	-1	-1	1	4	4	3	1.6	2	2.125	1	1	1	3	2	3	1	3	0	6	-1	5	5	7	4	324212253	11	12	1.08097402303759
3242122541	4	2	77	6	0	0	0	0	0	0	0	0	1	0	0	1	2	1	3	1	1	-1	2	2	-1	-1	-1	1	-1	-1	1	2	2	-1	-1	-1	3	5	1	3	1	2	1	1	2	1	2	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	-1	1	4	-1	3	3	1	2	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	5	5	5	4	1	1	1	1	1	1	1	1	4	4	5	3	4	4	6	-1	2	-1	1	-1	-1	-1	-1	1	2	1	3	2	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	7	7	3	1	2	1.25	1	1	1	9	6	3	5	1	0	2	60	5	1	4	1	324212254	11	12	.441230944101338
3242122551	4	2	71	1	0	0	0	0	0	0	0	0	1	0	0	1	3	1	8	1	1	-1	1	2	-1	-1	-1	3	-1	-1	1	1	4	-1	-1	-1	4	3	1	3	1	1	3	2	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	-1	1	4	-1	2	3	2	2	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	4	5	2	2	2	3	2	3	3	4	4	4	4	5	2	4	5	5	7	1	2	1	-1	-1	-1	-1	1	1	2	3	2	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	7	6	2	3.2	2	2.375	1	2	1	9	6	3	1	2	0	1	60	4	2	6	1	324212255	11	12	.604148280909265
3242122552	4	1	68	1	0	0	0	0	0	0	0	0	1	0	0	2	1	1	8	1	2	2	10	-1	-1	-1	-1	1	-1	-1	1	2	3	-1	-1	-1	6	-1	1	2	1	2	2	1	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	1	-1	2	1	3	2	3	1	2	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	4	4	5	3	2	1	4	4	3	2	4	3	3	5	3	3	5	3	-1	1	2	1	-1	-1	-1	-1	1	1	1	4	2	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	7	6	2	3.4	2.33333333333333	2	1	2	1	9	6	3	1	2	0	1	58	5	3	2	1	324212255	11	12	.262799621117745
3242122571	4	1	49	1	0	0	1	0	0	0	0	0	0	0	0	1	2	2	2	2	1	-1	4	2	-1	-1	-1	2	-1	-1	1	3	2	-1	-1	-1	2	1	1	3	2	2	2	1	3	1	2	1	1	1	1	1	1	0	0	0	0	0	0	1	1	2	1	1	1	1	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	-1	1	2	-1	2	2	3	1	-1	-1	-1	-1	2	-1	3	3	3	-1	0	0	0	0	0	1	4	4	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	5	4	4	2	2	2	3	2	3	3	4	4	3	5	2	2	2	2	5	2	-1	1	-1	-1	-1	-1	1	4	2	4	1	1	2	3	67	2	2	150	3	3	1	2	2	4	1	1	2	-1	-1	-1	-1	-1	-1	1	4	4	3	3	3	2	2	2	1	3	2	3	1	2	2	6	-1	3	3	7	2	324212257	11	12	.626999913946674
3242122641	4	1	73	1	0	0	0	0	0	0	0	0	1	0	0	1	1	2	5	1	1	-1	4	1	-1	-1	-1	2	-1	-1	1	2	2	-1	-1	-1	2	5	1	3	2	2	1	2	2	2	2	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	-1	1	1	1	2	3	2	2	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	5	4	5	4	2	1	1	2	2	2	1	3	4	3	5	4	4	4	1	-1	2	-1	3	2	-1	-1	-1	1	4	1	2	4	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	7	6	3	2	2	1.375	1	1	1	9	6	3	1	2	0	6	69	5	3	7	5	324212264	11	12	.833978821769985
3242122642	4	2	73	1	0	0	0	0	0	0	0	0	1	0	0	3	-1	-1	4	1	1	-1	4	1	-1	-1	-1	2	-1	-1	2	3	2	-1	-1	-1	5	3	1	3	1	1	2	1	2	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	3	3	1	1	1	3	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	-1	5	4	-1	1	4	1	2	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	5	5	4	4	4	2	1	3	2	1	1	2	2	3	5	3	4	2	2	-1	2	-1	6	1	-1	-1	-1	1	4	1	2	2	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	7	6	3	1.8	2.83333333333333	1.875	2	1	1	9	6	3	1	2	0	3	65	5	1	3	3	324212264	11	12	.544175844325119
3242122901	4	1	61	5	0	0	0	0	0	0	0	1	0	0	0	3	-1	-1	1	5	2	2	3	2	-1	-1	-1	1	-1	-1	2	2	3	-1	-1	-1	4	1	1	3	2	2	1	1	4	2	5	0	0	0	0	0	1	0	0	0	0	0	0	2	1	1	3	3	2	1	1	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	-1	1	2	-1	2	3	1	2	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	4	4	4	2	2	1	2	2	2	1	1	3	2	4	3	4	4	3	6	1	1	1	-1	-1	-1	-1	1	3	1	1	5	-1	3	-1	-1	-1	3	65	2	2	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	6	5	1	1.6	2.66666666666667	1.875	2	1	1	8	7	3	4	1	0	6	-1	2	2	3	1	324212290	11	12	.229106554965212
3242122921	4	2	43	3	0	0	0	1	0	1	0	0	0	1	0	3	-1	-1	4	1	1	-1	4	2	-1	-1	-1	1	-1	-1	2	3	2	-1	-1	-1	3	4	1	3	2	2	3	2	4	3	5	1	1	1	1	1	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	3	1	1	1	1	3	1	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	2	3	2	2	2	-1	2	2	2	-1	0	0	0	1	0	0	3	3	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	5	5	5	5	1	1	1	2	1	1	1	2	4	4	5	4	4	5	6	-1	2	-1	1	-1	-1	-1	-1	1	4	1	9	1	9	4	-1	-1	-1	2	250	3	2	5	-1	-1	-1	-1	-1	-1	3	2	4	3	2	4	1	3	3	3	1.4	1.66666666666667	1	1	1	1	4	3	3	4	3	1	3	-1	5	5	3	3	324212292	11	12	.708033290967647
3242122922	4	1	41	3	0	0	0	0	0	0	1	0	0	0	0	1	3	2	1	11	2	1	4	2	-1	-1	-1	2	-1	-1	9	3	2	-1	-1	-1	2	3	1	3	2	5	2	2	2	1	2	1	1	1	1	1	1	0	0	0	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	2	2	1	1	1	2	2	1	1	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	3	2	2	8	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	5	5	5	3	2	1	3	1	1	1	1	2	5	3	5	4	2	3	6	-1	8	-1	1	-1	-1	-1	-1	3	-1	1	9	9	-1	4	-1	-1	-1	4	400	3	8	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	3	3	4	1.2	2.33333333333333	1.75	1	1	1	7	5	3	7	3	1	3	-1	5	3	7	1	324212292	11	12	.457841655771133
3242123001	4	1	29	3	0	0	1	0	0	0	0	0	0	0	0	1	3	1	7	2	2	2	4	3	-1	-1	-1	2	-1	-1	2	1	2	-1	-1	-1	1	4	2	2	2	2	1	2	3	2	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	2	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	-1	1	2	-1	1	2	2	2	-1	-1	-1	-1	2	-1	1	3	-1	1	0	0	0	0	1	0	4	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	2	4	2	4	4	5	4	5	2	2	5	2	2	2	2	2	2	4	3	-1	2	-1	3	2	-1	-1	-1	1	4	2	3	1	3	2	3	65	2	2	250	2	2	2	2	1	5	1	1	1	-1	-1	-1	-1	-1	-1	1	2	2	3	3.2	3.66666666666667	3.625	3	2	3	3	2	3	6	2	0	6	-1	5	3	6	1	324212300	11	12	1.09980525553565
